orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
-,-,INTERP,PUNCT,punct,skrzyzowania,False,True,False
przy,przy,PREP,ADP,case,skrzyzowania,True,False,False
skrzyzowania,skrzyzowania,SUBST,NOUN,obl,rdestowej,False,False,False
z,z,PREP,ADP,case,lukrecjowa,True,False,False
lukrecjowa,lukrecjowa,SUBST,NOUN,nmod,skrzyzowania,False,False,False
i,i,CONJ,CCONJ,cc,skrzyzowaniu,True,False,False
przy,przy,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,conj,rdestowej,False,False,False
z,z,PREP,ADP,parataxis:insert,przejécie,True,False,False
sojowa,sojowy,ADJ,ADJ,amod,przejécie,False,False,False
naziemne,naziemny,ADJ,ADJ,amod,przejécie,False,False,False
przejécie,przejécie,SUBST,ADV,parataxis:insert,rdestowej,False,False,False
dla,dla,PREP,ADP,case,pieszych,True,False,False
pieszych,pieszy,SUBST,NOUN,obl,przejécie,False,False,False
na,na,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,obl,przejécie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
slaskiej,slaskiej,ADJ,NOUN,amod,ul,False,False,False
na,na,PREP,ADP,case,wysokosci,True,False,False
wysokosci,wysokosci,SUBST,NOUN,nmod,ul,False,False,False
skrzyzowania,skrzyzowania,SUBST,NOUN,nmod:arg,wysokosci,False,False,False
nowogrodzka,nowogrodzka,SUBST,PROPN,flat,wysokosci,False,False,False
/,/,SUBST,PUNCT,punct,podolska,False,True,False
podolska,podolski,ADJ,ADJ,parataxis:insert,rdestowej,False,False,False
nawierzchni,nawierzchnia,SUBST,NOUN,nmod:arg,wymiana,False,False,False
i,i,CONJ,CCONJ,cc,stworzenie,True,False,False
stworzenie,stworzenie,GER,NOUN,conj,wymiana,False,False,False
miasteczka,miasteczko,SUBST,NOUN,obj,stworzenie,False,False,False
ruchu,rucho,SUBST,NOUN,nmod:arg,miasteczka,False,False,False
drogowego,drogowy,ADJ,ADJ,amod,ruchu,False,False,False
na,na,PREP,ADP,case,terenie,True,False,False
terenie,teren,SUBST,NOUN,nmod,stworzenie,False,False,False
zespotu,zespotu,SUBST,NOUN,nmod:arg,terenie,False,False,False
szkót,szkót,SUBST,NOUN,dep,poprawa,False,False,False
specjalnych,specjalny,ADJ,ADJ,amod,nr,False,False,False
nr,nr,BREV,X,nmod:arg,szkót,False,False,False
17,17,NUM,NUM,amod,nr,False,False,True
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,szkót,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
witominskiej,witominskiej,ADJ,ADJ,amod,poprawa,False,False,False
25/27,25/27,SUBST,ADJ,obl,witominskiej,False,False,False
poprawa,poprawa,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
bezpieczenstwa,bezpieczenstwa,SUBST,NOUN,nmod:arg,poprawa,False,False,False
na,na,PREP,ADP,case,przejsciach,True,False,False
przejsciach,przejsciach,SUBST,NOUN,nmod,poprawa,False,False,False
dla,dla,PREP,ADP,case,pieszych,True,False,False
pieszych,pieszy,SUBST,NOUN,nmod,przejsciach,False,False,False
w,w,PREP,ADP,case,pieciu,True,False,False
pieciu,pieciu,SUBST,NOUN,nummod,miejscach,False,False,False
miejscach,miejsce,SUBST,NOUN,nmod,poprawa,False,False,False
na,na,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,miejscach,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
witominskiej,witominskiej,SUBST,ADJ,parataxis:insert,poprawa,False,False,False
",",",",INTERP,PUNCT,punct,tatrzanskiej,False,True,False
tatrzanskiej,tatrzanskiej,SUBST,ADJ,conj,witominskiej,False,False,False
",",",",INTERP,PUNCT,punct,wolnosci,False,True,False
wolnosci,wolnosci,SUBST,NOUN,conj,witominskiej,False,False,False
",",",",INTERP,PUNCT,punct,pomorskiej,False,True,False
pomorskiej,pomorski,ADJ,ADJ,amod,wolnosci,False,False,False
i,i,CONJ,CCONJ,cc,stworzenie,True,False,False
slaskiej,slaskiej,ADJ,NOUN,cc,stworzenie,False,False,False
stworzenie,stworzenie,GER,NOUN,conj,witominskiej,False,False,False
lesnego,lesnego,ADJ,ADJ,amod,parku,False,False,False
parku,park,SUBST,NOUN,obj,stworzenie,False,False,False
pomiedzy,pomiedzy,PREP,ADP,case,osiedlem,False,False,False
osiedlem,osiedle,SUBST,NOUN,nmod,parku,False,False,False
lelewela,lelewela,SUBST,PROPN,flat,osiedlem,False,False,False
i,i,CONJ,CCONJ,cc,ulica,True,False,False
ulica,ulica,SUBST,NOUN,conj,parku,False,False,False
wolnosci,wolnosci,SUBST,PROPN,nmod,ulica,False,False,False
16,16,NUM,NUM,nmod,ulica,False,False,True
-,-,NUM,PUNCT,punct,20,False,True,False
20,20,NUM,NUM,conj,16,False,False,True
oraz,oraz,CONJ,CCONJ,cc,terenem,True,False,False
terenem,teren,SUBST,NOUN,conj,witominskiej,False,False,False
il,il,SUBST,NOUN,nmod:arg,poprawa,False,False,False
lo,lo,SUBST,X,flat,il,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,poprawa,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
wolnosci,wolnosci,SUBST,PROPN,nmod,ul,False,False,False
psie,psi,ADJ,ADJ,amod,strefy,False,False,False
strefy,strefa,SUBST,NOUN,nmod,ul,False,False,False
czystosci,czystosci,SUBST,NOUN,nmod,strefy,False,False,False
-,-,INTERP,PUNCT,punct,montaz,False,True,False
montaz,montaz,SUBST,NOUN,appos,strefy,False,False,False
psich,psi,ADJ,ADJ,amod,toalet,False,False,False
toalet,toaleta,SUBST,NOUN,nmod,montaz,False,False,False
i,i,CONJ,CCONJ,cc,dystrybutorów,True,False,False
dystrybutorów,dystrybutor,SUBST,NOUN,conj,toalet,False,False,False
woreczków,woreczek,SUBST,NOUN,nmod,toalet,False,False,False
na,na,PREP,ADP,case,psie,True,False,False
psie,psi,ADJ,ADJ,nmod,woreczków,False,False,False
odchody,odchód,SUBST,NOUN,nmod:arg,poprawa,False,False,False
wzdtuz,wzdtuz,SUBST,PROPN,nmod,odchody,False,False,False
ulic,ulica,SUBST,NOUN,nmod,odchody,False,False,False
morskiej,morski,ADJ,ADJ,amod,ulic,False,False,False
",",",",INTERP,PUNCT,punct,komandorskiej,False,True,False
komandorskiej,komandorski,SUBST,ADJ,conj,morskiej,False,False,False
",",",",INTERP,PUNCT,punct,okrzei,False,True,False
okrzei,okrzei,SUBST,NOUN,conj,poprawa,False,False,False
",",",",INTERP,PUNCT,punct,kapitanskiej,False,True,False
kapitanskiej,kapitanskiej,SUBST,PROPN,conj,poprawa,False,False,False
",",",",INTERP,PUNCT,punct,beniowskiego,False,True,False
beniowskiego,beniowskiego,SUBST,DET,conj,poprawa,False,False,False
i,i,CONJ,CCONJ,cc,kottataja,True,False,False
kottataja,kottataja,FIN,ADJ,conj,beniowskiego,False,False,False
rozbudowa,rozbudowa,SUBST,NOUN,xcomp:pred,beniowskiego,False,False,False
placu,plac,SUBST,NOUN,nmod:arg,poprawa,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,placu,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,placu,False,False,False
matych,matych,ADJ,ADJ,acl,dzieci,False,False,False
i,i,CONJ,CCONJ,cc,wiekszych,True,False,False
wiekszych,wiekszych,ADJ,ADJ,conj,placu,False,False,False
wraz,wraz,ADV,ADV,case,miejscem,False,False,False
z,z,PREP,ADP,fixed,wraz,True,False,False
miejscem,miejsce,SUBST,NOUN,nmod,placu,False,False,False
do,do,PREP,ADP,case,wypoczynku,True,False,False
wypoczynku,wypoczynek,SUBST,NOUN,nmod,miejscem,False,False,False
miedzy,miedzy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,wypoczynku,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
morska,morski,ADJ,ADJ,amod,ul,False,False,False
107,107,ADJ,X,amod,ul,False,False,True
-,-,SUBST,PUNCT,punct,109,False,True,False
109,109,NUM,X,conj,107,False,False,True
a,a,CONJ,CCONJ,cc,komandorska,True,False,False
komandorska,komandorski,ADJ,ADJ,conj,placu,False,False,False
18,18,NUM,ADJ,amod,komandorska,False,False,True
-,-,ADJ,PUNCT,punct,20,False,True,False
20,20,NUM,X,conj,18,False,False,True
przebudowa,przebudowa,SUBST,NOUN,nmod:arg,poprawa,False,False,False
alejki,alejka,SUBST,NOUN,nmod,przebudowa,False,False,False
w,w,PREP,ADP,case,wawozie,True,False,False
wawozie,wawozie,SUBST,PROPN,nmod,alejki,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,przebudowa,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
sienkiewicza,sienkiewicza,ADJ,ADJ,nmod,ul,False,False,False
modernizacja,modernizacja,SUBST,NOUN,nsubj,poprawa,False,False,False
oraz,oraz,CONJ,CCONJ,cc,dodanie,True,False,False
dodanie,dodanie,GER,NOUN,conj,poprawa,False,False,False
boisk,boisko,SUBST,NOUN,obj,dodanie,False,False,False
do,do,PREP,ADP,case,siatkówki,True,False,False
siatkówki,siatkówka,SUBST,NOUN,nmod,dodanie,False,False,False
plazowej,plazowej,ADJ,ADJ,amod,siatkówki,False,False,False
przy,przy,PREP,ADP,case,plazy,True,False,False
plazy,plazy,SUBST,NOUN,nmod,dodanie,False,False,False
miejskiej,miejski,ADJ,ADJ,amod,plazy,False,False,False
sródmiescie,sródmiescie,SUBST,NOUN,nmod:arg,poprawa,False,False,False
montaz,montaz,SUBST,NOUN,nmod:arg,sródmiescie,False,False,False
automatycznego,automatyczny,ADJ,ADJ,amod,montaz,False,False,False
zewnetrznego,zewnetrznego,ADJ,ADJ,amod,defibrylatora,False,False,False
defibrylatora,defibrylator,SUBST,NOUN,nmod:arg,montaz,False,False,False
(,(,INTERP,PUNCT,punct,aed,False,True,False
aed,aed,SUBST,X,nmod,defibrylatora,False,False,False
),),INTERP,PUNCT,punct,aed,False,True,False
na,na,PREP,ADP,case,bulwarze,True,False,False
bulwarze,bulwar,SUBST,NOUN,nmod,sródmiescie,False,False,False
nadmorskim,nadmorski,ADJ,ADJ,amod,bulwarze,False,False,False
(,(,INTERP,PUNCT,punct,schodami,False,True,False
miedzy,miedzy,PREP,ADP,case,schodami,True,False,False
schodami,schód,SUBST,NOUN,nmod,bulwarze,False,False,False
a,a,CONJ,CCONJ,cc,wejsciem,True,False,False
wejsciem,wejsciem,SUBST,NOUN,conj,schodami,False,False,False
nr,nr,BREV,X,obj,wejsciem,False,False,False
7,7,NUM,X,amod,nr,False,False,True
na,na,PREP,ADP,case,plaze,True,False,False
plaze,plaze,SUBST,NOUN,obl,wejsciem,False,False,False
),),INTERP,PUNCT,punct,schodami,False,True,False
utworzenie,utworzenie,GER,NOUN,nmod:arg,poprawa,False,False,False
sitowni,sitowni,SUBST,NOUN,obj,utworzenie,False,False,False
zewnetrznej,zewnetrznej,ADJ,ADJ,acl,sitowni,False,False,False
przy,przy,PREP,ADP,case,nr,True,False,False
zsp,zsp,SUBST,NOUN,fixed,przy,False,False,False
nr,nr,BREV,X,nmod,utworzenie,False,False,False
2,2,NUM,NUM,amod,nr,False,False,True
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,utworzenie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
staffa,staffa,SUBST,PROPN,nmod,ul,False,False,False
10,10,NUM,NOUN,amod,staffa,False,False,True
-,-,INTERP,ADJ,nmod,staffa,False,True,False
kompleks,kompleks,SUBST,NOUN,nmod,ul,False,False,False
urzadzen,urzadzen,SUBST,NOUN,nmod:arg,kompleks,False,False,False
stanowiacych,stanowiacych,PACT,ADJ,acl,urzadzen,False,False,False
sciezke,sciezke,SUBST,NOUN,obl:arg,stanowiacych,False,False,False
treningowa,treningowy,ADJ,ADJ,amod,utworzenie,False,False,False
utworzenie,utworzenie,GER,NOUN,obj,utworzenie,False,False,False
nowego,nowy,ADJ,ADJ,amod,placu,False,False,False
",",",",INTERP,PUNCT,punct,ogrodzonego,False,True,False
ogrodzonego,ogrodzonego,ADJ,ADJ,conj,nowego,False,False,False
placu,plac,SUBST,NOUN,obj,utworzenie,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,placu,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,zabaw,False,False,False
(,(,INTERP,PUNCT,punct,demontazem,False,True,False
wraz,wraz,ADV,ADV,case,demontazem,False,False,False
z,z,PREP,ADP,fixed,wraz,True,False,False
demontazem,demontazem,SUBST,NOUN,nmod,utworzenie,False,False,False
starych,stary,ADJ,ADJ,amod,urzadzen,False,False,False
urzadzen,urzadzen,SUBST,NOUN,nmod,demontazem,False,False,False
),),INTERP,PUNCT,punct,demontazem,False,True,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,utworzenie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
korzennej,korzenny,ADJ,ADJ,amod,ul,False,False,False
ogólnodostepny,ogólnodostepny,ADJ,ADJ,amod,defibrylator,False,False,False
defibrylator,defibrylator,SUBST,NOUN,obj,utworzenie,False,False,False
aed,aed,SUBST,X,appos,defibrylator,False,False,False
-,-,INTERP,PUNCT,punct,urzadzenie,False,True,False
urzadzenie,urzadzenie,GER,NOUN,appos,defibrylator,False,False,False
do,do,PREP,ADP,case,ratowania,True,False,False
ratowania,ratowania,GER,NOUN,nmod,urzadzenie,False,False,False
zycia,zycia,SUBST,NOUN,obj,ratowania,False,False,False
-,-,INTERP,PUNCT,punct,kosciele,False,True,False
przy,przy,PREP,ADP,case,kosciele,True,False,False
kosciele,kosciele,SUBST,NOUN,parataxis:insert,poprawa,False,False,False
pw,pw,SUBST,X,nmod,kosciele,False,False,False
.,.,INTERP,PUNCT,punct,pw,False,True,False
niepokalanego,niepokalany,ADJ,ADJ,amod,serca,False,False,False
serca,serce,SUBST,NOUN,nmod,pw,False,False,False
marii,marii,SUBST,PROPN,nmod,serca,False,False,False
(,(,INTERP,PUNCT,punct,ul,False,True,False
ul,ul,BREV,X,nmod,serca,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
makuszynskiego,makuszynskiego,SUBST,ADJ,amod,ul,False,False,False
),),INTERP,PUNCT,punct,ul,False,True,False
modernizacja,modernizacja,SUBST,NOUN,ROOT,modernizacja,False,False,False
nawierzchni,nawierzchnia,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
boiska,boisko,SUBST,NOUN,nmod,nawierzchni,False,False,False
do,do,PREP,ADP,case,pitki,True,False,False
pitki,pitka,SUBST,NOUN,nmod,nawierzchni,False,False,False
noznej,noznej,ADJ,ADJ,amod,pitki,False,False,False
oraz,oraz,CONJ,CCONJ,cc,pitki,True,False,False
pitki,pitka,SUBST,NOUN,conj,pitki,False,False,False
recznej,recznej,ADJ,ADJ,amod,pitki,False,False,False
mieszczacego,mieszczacego,ADJ,ADJ,acl,pitki,False,False,False
sie,sie,QUB,PRON,expl:pv,mieszczacego,True,False,False
na,na,PREP,ADP,case,terenie,True,False,False
terenie,teren,SUBST,NOUN,nmod,pitki,False,False,False
zespotu,zespotu,SUBST,NOUN,nmod,terenie,False,False,False
szkolno,szkolny,ADJA,ADJ,amod,zespotu,False,False,False
-,-,INTERP,PUNCT,punct,przedszkolnego,False,True,False
przedszkolnego,przedszkolny,ADJ,ADJ,conj,szkolno,False,False,False
nr,nr,BREV,X,nmod,budowa,False,False,False
4,4,NUM,X,nummod,budowa,False,False,True
budowa,budowa,SUBST,NOUN,conj,modernizacja,False,False,False
wyniesionych,wyniesiony,PPAS,ADJ,acl,przejsé,False,False,False
przejsé,przejsé,SUBST,NOUN,nmod:arg,budowa,False,False,False
dla,dla,PREP,ADP,case,pieszych,True,False,False
pieszych,pieszy,SUBST,NOUN,nmod,przejsé,False,False,False
przy,przy,PREP,ADP,case,skrzyzowaniu,True,False,False
skrzyzowaniu,skrzyzowaniu,SUBST,NOUN,nmod,budowa,False,False,False
ulic,ulica,SUBST,NOUN,obj,skrzyzowaniu,False,False,False
natkowskiej,natkowskiej,ADJ,ADJ,amod,ulic,False,False,False
",",",",INTERP,PUNCT,punct,korzennej,False,True,False
korzennej,korzenny,ADJ,ADJ,conj,natkowskiej,False,False,False
i,i,CONJ,CCONJ,cc,gojawiczynskiej,True,False,False
gojawiczynskiej,gojawiczynskiej,ADJ,ADJ,conj,natkowskiej,False,False,False
oraz,oraz,CONJ,CCONJ,cc,ul,True,False,False
na,na,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,conj,skrzyzowaniu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
brzechwy,brzechwa,SUBST,NOUN,nmod,ul,False,False,False
przy,przy,PREP,ADP,case,sp,True,False,False
sp,sp,SUBST,PROPN,nmod,brzechwy,False,False,False
nr,nr,BREV,X,nmod,brzechwy,False,False,False
46,46,NUM,X,amod,brzechwy,False,False,True
utworzenie,utworzenie,GER,NOUN,nmod:arg,modernizacja,False,False,False
parku,park,SUBST,NOUN,obj,utworzenie,False,False,False
pomiedzy,pomiedzy,PREP,ADP,case,estakada,False,False,False
estakada,estakada,SUBST,PROPN,nmod,parku,False,False,False
kwiatkowskiego,kwiatkowskiego,ADJ,ADJ,acl,estakada,False,False,False
a,a,CONJ,CCONJ,cc,wiezowcami,True,False,False
wiezowcami,wiezowcami,SUBST,NOUN,conj,estakada,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,wiezowcami,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
dantyszka,dantyszka,SUBST,ADJ,nmod,ul,False,False,False
"2,4i8","2,4i8",SUBST,PROPN,iobj,dantyszka,False,False,False
-,-,INTERP,PUNCT,punct,wyznaczenie,False,True,False
wyznaczenie,wyznaczenie,GER,NOUN,conj,modernizacja,False,False,False
sciezek,sciezek,SUBST,NOUN,obj,wyznaczenie,False,False,False
spacerowych,spacerowy,ADJ,ADJ,amod,sciezek,False,False,False
",",",",INTERP,PUNCT,punct,uporzadkowanie,False,True,False
uporzadkowanie,uporzadkowanie,GER,NOUN,conj,sciezek,False,False,False
zieleni,zieleń,SUBST,NOUN,nmod:arg,uporzadkowanie,False,False,False
",",",",INTERP,PUNCT,punct,instalacja,False,True,False
instalacja,instalacja,SUBST,NOUN,conj,modernizacja,False,False,False
matej,matej,ADJ,ADJ,amod,architektury,False,False,False
architektury,architektura,SUBST,NOUN,nmod,instalacja,False,False,False
budowa,budowa,SUBST,NOUN,nmod,modernizacja,False,False,False
oswietlenia,oswietlenia,SUBST,NOUN,nmod:arg,budowa,False,False,False
pod,pod,PREP,ADP,case,estakada,True,False,False
estakada,estakada,SUBST,NOUN,nmod,oswietlenia,False,False,False
kwiatkowskiego,kwiatkowskiego,ADJ,ADJ,acl,estakada,False,False,False
na,na,PREP,ADP,case,diugosci,True,False,False
diugosci,diugosci,SUBST,NOUN,obl,kwiatkowskiego,False,False,False
ok,ok,BREV,PART,advmod:emph,210,True,False,False
.,.,INTERP,PUNCT,punct,ok,False,True,False
210,210,NUM,NUM,nummod,m,False,False,True
m,m,BREV,X,nmod,diugosci,False,False,False
modernizacja,modernizacja,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
placu,plac,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,placu,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,placu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
wielunskiej,wielunskiej,ADJ,ADJ,amod,ul,False,False,False
park,park,SUBST,NOUN,nmod,ul,False,False,False
rodzinny,rodzinny,ADJ,ADJ,amod,park,False,False,False
przy,przy,PREP,ADP,case,ulicy,True,False,False
ulicy,ulica,SUBST,NOUN,nmod,ul,False,False,False
spokojnej,spokojny,ADJ,ADJ,amod,ulicy,False,False,False
(,(,INTERP,PUNCT,punct,wejsciu,False,True,False
na,na,PREP,ADP,case,wejsciu,True,False,False
wejsciu,wejsciu,GER,NOUN,nmod,placu,False,False,False
do,do,PREP,ADP,case,lasu,True,False,False
lasu,las,SUBST,NOUN,nmod,wejsciu,False,False,False
),),INTERP,PUNCT,punct,wejsciu,False,True,False
ze,z,PREP,ADP,case,strefa,True,False,False
strefa,strefa,SUBST,NOUN,nmod,placu,False,False,False
dla,dla,PREP,ADP,case,psów,True,False,False
psów,pies,SUBST,NOUN,nmod,strefa,False,False,False
",",",",INTERP,PUNCT,punct,strefa,False,True,False
strefa,strefa,SUBST,NOUN,conj,strefa,False,False,False
rekreacyjna,rekreacyjny,ADJ,ADJ,amod,strefa,False,False,False
i,i,CONJ,CCONJ,cc,strefa,True,False,False
street,street,SUBST,PROPN,nmod,strefa,False,False,False
workout,workout,SUBST,X,flat,street,False,False,False
montaz,montaz,SUBST,PROPN,flat,workout,False,False,False
dwóch,dwa,NUM,NUM,nummod,progów,False,False,False
wyspowych,wyspowy,ADJ,ADJ,amod,progów,False,False,False
progów,próg,SUBST,NOUN,nmod,strefa,False,False,False
zwalniajacych,zwalniajacych,PPAS,ADJ,acl,progów,False,False,False
przed,przed,PREP,ADP,case,przejéciem,True,False,False
przejéciem,przejéciem,SUBST,NOUN,obl:arg,zwalniajacych,False,False,False
dla,dla,PREP,ADP,case,pieszych,True,False,False
pieszych,pieszy,SUBST,NOUN,nmod,przejéciem,False,False,False
i,i,CONJ,CCONJ,cc,przejazdem,True,False,False
przejazdem,przejazd,SUBST,NOUN,conj,pieszych,False,False,False
dla,dla,PREP,ADP,case,rowerów,True,False,False
rowerów,rower,SUBST,NOUN,nmod,przejéciem,False,False,False
na,na,PREP,ADP,case,ulicy,True,False,False
ulicy,ulica,SUBST,NOUN,nmod,przejéciem,False,False,False
tuzyckiej,tuzyckiej,ADJ,ADJ,amod,ulicy,False,False,False
13,13,NUM,NUM,nummod,boisko,False,False,True
s.p,s.p,SUBST,X,flat,13,False,False,False
.,.,INTERP,PUNCT,punct,s.p,False,True,False
boisko,boisko,SUBST,NOUN,nmod,ulicy,False,False,False
i,i,CONJ,CCONJ,cc,plac,True,False,False
plac,plac,SUBST,NOUN,conj,boisko,False,False,False
kurpiowska,kurpiowski,ADJ,ADJ,amod,plac,False,False,False
-,-,INTERP,PUNCT,punct,outdoor,False,True,False
outdoor,outdoor,SUBST,PROPN,conj,strefa,False,False,False
fitness,fitness,SUBST,NOUN,nsubj,outdoor,False,False,False
(,(,INTERP,PUNCT,punct,urzadzenia,False,True,False
nowe,nowy,ADJ,ADJ,amod,urzadzenia,False,False,False
urzadzenia,urzadzenia,SUBST,NOUN,nmod,fitness,False,False,False
),),SUBST,PUNCT,punct,urzadzenia,False,True,False
.,.,INTERP,PUNCT,punct,modernizacja,False,True,False
tawki,tawki,SUBST,NOUN,ROOT,tawki,False,False,False
na,na,PREP,ADP,case,szlaku,True,False,False
szlaku,szlak,SUBST,NOUN,nmod,tawki,False,False,False
spacerowym,spacerowy,ADJ,ADJ,amod,szlaku,False,False,False
(,(,INTERP,PUNCT,punct,kierunek,False,True,False
kierunek,kierunek,SUBST,NOUN,parataxis:insert,tawki,False,False,False
kacze,kacze,SUBST,NOUN,nmod,kierunek,False,False,False
legi,lega,SUBST,NOUN,nmod,kacze,False,False,False
),),INTERP,PUNCT,punct,kierunek,False,True,False
i,i,CONJ,CCONJ,cc,przystankach,True,False,False
na,na,PREP,ADP,case,przystankach,True,False,False
przystankach,przystanek,SUBST,NOUN,conj,tawki,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,przystankach,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
olkuskiej,olkuski,ADJ,ADJ,amod,trawnik,False,False,False
równy,równy,ADJ,ADJ,amod,trawnik,False,False,False
trawnik,trawnik,SUBST,NOUN,obl,tawki,False,False,False
i,i,CONJ,CCONJ,cc,wyprofilowanie,True,False,False
wyprofilowanie,wyprofilowanie,GER,NOUN,conj,trawnik,False,False,False
skarpy,skarpa,SUBST,NOUN,obj,wyprofilowanie,False,False,False
wzdluz,wzdluz,PREP,ADJ,case,ul,False,False,False
ul,ul,BREV,X,nmod,trawnik,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
olkuskiej,olkuski,ADJ,ADJ,amod,ul,False,False,False
na,na,PREP,ADP,case,odcinku,True,False,False
odcinku,odcinek,SUBST,NOUN,nmod,trawnik,False,False,False
od,od,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,odcinku,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
lipnowskiej,lipnowski,ADJ,ADJ,amod,ul,False,False,False
do,do,PREP,ADP,case,lowickiej,True,False,False
lowickiej,lowickiej,SUBST,ADJ,obl:arg,lipnowskiej,False,False,False
