orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
sowińskiego,sowińskiego,SUBST,ADJ,conj,studzienna,False,False,False
),),INTERP,PUNCT,punct,sowińskiego,False,True,False
remont,remonta,SUBST,NOUN,nmod,rośliny,False,False,False
placu,plac,SUBST,NOUN,nmod:arg,remont,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod,placu,False,False,False
na,na,PREP,ADP,case,skrzyżowaniu,True,False,False
skrzyżowaniu,skrzyżowanie,SUBST,NOUN,nmod,placu,False,False,False
ulic,ulica,SUBST,NOUN,nmod:arg,skrzyżowaniu,False,False,False
bema,bema,SUBST,ADJ,amod,ulic,False,False,False
i,i,CONJ,CCONJ,cc,kasprzaka,True,False,False
kasprzaka,kasprzaka,SUBST,ADJ,conj,bema,False,False,False
szkoła,szkoła,SUBST,NOUN,nmod,placu,False,False,False
w,w,PREP,ADP,case,kuchni,True,False,False
kuchni,kuchnia,SUBST,NOUN,nmod,placu,False,False,False
–,–,INTERP,PUNCT,punct,lekcje,False,True,False
kulinarne,kulinarny,ADJ,ADJ,amod,lekcje,False,False,False
lekcje,lekcja,SUBST,NOUN,conj,remont,False,False,False
historii,historia,SUBST,NOUN,nmod,lekcje,False,False,False
",",",",INTERP,PUNCT,punct,matematyki,False,True,False
matematyki,matematyka,SUBST,NOUN,conj,historii,False,False,False
i,i,CONJ,CCONJ,cc,geografii,True,False,False
geografii,geografia,SUBST,NOUN,conj,historii,False,False,False
piknik,piknik,SUBST,NOUN,nmod,lekcje,False,False,False
historyczny,historyczny,ADJ,ADJ,amod,piknik,False,False,False
-,-,INTERP,PUNCT,punct,warszawa,False,True,False
warszawa,warszawa,SUBST,PROPN,conj,piknik,False,False,False
przed,przed,PREP,ADP,case,wiekami,True,False,False
wiekami,wieko,SUBST,NOUN,nmod,lekcje,False,False,False
niech,niech,QUB,AUX,aux:imp,zakwitną,True,False,False
żonkile,żonkile,SUBST,ADV,advmod,zakwitną,False,False,False
zakwitną,zakwitnąć,FIN,VERB,advcl:cmpr,podwórko,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
!,!,INTERP,PUNCT,punct,podwórko,False,True,False
 , ,_SP,SPACE,dep,drzewa,False,False,False
drzewa,drzewo,SUBST,NOUN,obl,biega,False,False,False
i,i,CONJ,CCONJ,cc,zieleń,True,False,False
zieleń,zieleń,SUBST,NOUN,conj,drzewa,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,nmod,drzewa,False,False,False
muzykalny,muzykalny,ADJ,ADJ,amod,smyk,False,False,False
smyk,smyk,SUBST,NOUN,parataxis:insert,drzewa,False,False,False
zumba,zumba,SUBST,NOUN,nmod,smyk,False,False,False
na,na,PREP,ADP,case,kole,True,False,False
kole,kół,SUBST,NOUN,nmod,zumba,False,False,False
wola,wole,SUBST,NOUN,nsubj,biega,False,False,False
biega,biegać,FIN,VERB,ROOT,biega,False,False,False
po,po,PREP,ADP,case,kole,True,False,False
kole,kół,SUBST,NOUN,obl,biega,False,False,False
"
		 ","
		 ",_SP,SPACE,dep,kole,False,False,False
oświetlenie,oświetlenie,SUBST,NOUN,nsubj,biega,False,False,False
toru,tor,SUBST,NOUN,obj,oświetlenie,False,False,False
rowerowego,rowerowy,ADJ,ADJ,amod,toru,False,False,False
w,w,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,oświetlenie,False,False,False
księcia,książę,SUBST,NOUN,nmod,parku,False,False,False
janusza,janusza,SUBST,PROPN,flat,księcia,False,False,False
bezpieczniejsza,bezpieczny,ADJ,ADJ,obl,biega,False,False,False
obozowa,obozowy,ADJ,ADJ,amod,bezpieczniejsza,False,False,False
–,–,INTERP,PUNCT,punct,bezpieczniejsza,False,True,False
progi,próg,SUBST,NOUN,nsubj,biega,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,progi,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
radziwie,radziwie,SUBST,NOUN,nmod,ul,False,False,False
sport,sport,SUBST,NOUN,nmod,radziwie,False,False,False
–,–,INTERP,PUNCT,punct,sprawni,False,True,False
sprawni,sprawny,ADJ,ADJ,conj,radziwie,False,False,False
i,i,CONJ,CCONJ,cc,szybcy,True,False,False
szybcy,szybki,ADJ,ADJ,conj,sprawni,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,obl,szybcy,False,False,False
(,(,INF,PUNCT,punct,modernizacja,False,True,False
modernizacja,modernizacja,SUBST,NOUN,nmod,progi,False,False,False
bieżni,bieżnia,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
przy,przy,PREP,ADP,case,szkole,True,False,False
szkole,szkoła,SUBST,NOUN,nmod,modernizacja,False,False,False
podstawowej,podstawowy,ADJ,ADJ,amod,szkole,False,False,False
222,222,SUBST,X,amod,szkole,False,False,True
),),INTERP,PUNCT,punct,modernizacja,False,True,False
nowe,nowy,ADJ,ADJ,amod,latarnie,False,False,False
latarnie,latarnia,SUBST,NOUN,conj,progi,False,False,False
uliczne,uliczny,ADJ,ADJ,amod,latarnie,False,False,False
na,na,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,latarnie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
batalionu,batalion,SUBST,NOUN,nmod,ul,False,False,False
"""","""",INTERP,PUNCT,punct,zośka,False,True,False
zośka,zośka,SUBST,X,appos,latarnie,False,False,False
zielona,zielony,ADJ,ADJ,amod,płocka,False,False,False
płocka,płocki,SUBST,ADJ,nmod,zośka,False,False,False
-,-,INTERP,PUNCT,punct,zośka,False,True,False
modernizacja,modernizacja,SUBST,NOUN,nsubj,biega,False,False,False
skweru,skwer,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
w,w,PREP,ADP,case,płockiej,True,False,False
obrębie,obręb,SUBST,NOUN,fixed,w,False,False,False
płockiej,płocki,ADJ,ADJ,nmod,modernizacja,False,False,False
40,40,NUM,NUM,amod,płockiej,False,False,True
",",",",INTERP,PUNCT,punct,42,False,True,False
42,42,NUM,X,conj,40,False,False,True
",",",",INTERP,PUNCT,punct,44,False,True,False
44,44,NUM,X,conj,40,False,False,True
i,i,CONJ,CCONJ,cc,tyszkiewicza,True,False,False
tyszkiewicza,tyszkiewicza,SUBST,NOUN,conj,40,False,False,False
35,35,NUM,X,amod,modernizacja,False,False,True
oświetlamy,oświetlać,SUBST,VERB,conj,biega,False,False,False
zielony,zielony,ADJ,ADJ,punct,biega,False,False,False
"""","""",SUBST,PUNCT,punct,spacerownik,False,True,False
spacerownik,spacerownik,SUBST,NOUN,appos,zielony,False,False,False
"""","""",INTERP,PUNCT,punct,spacerownik,False,True,False
przy,przy,PREP,ADP,case,oświetlenie,True,False,False
sowińskiego,sowińskiego,ADJ,DET,acl,oświetlenie,False,False,False
oświetlenie,oświetlenie,SUBST,NOUN,obl,biega,False,False,False
świąteczne,świąteczny,ADJ,ADJ,amod,oświetlenie,False,False,False
dla,dla,PREP,ADP,case,odolan,True,False,False
odolan,odolan,SUBST,PROPN,nmod,oświetlenie,False,False,False
bujane,bujane,ADJ,ADJ,acl,ławki,False,False,False
ławki,ławka,SUBST,NOUN,obj,oświetlenie,False,False,False
w,w,PREP,ADP,case,parkach,True,False,False
parkach,parka,SUBST,NOUN,nmod,oświetlenie,False,False,False
remont,remonta,SUBST,NOUN,obj,oświetlenie,False,False,False
ulicy,ulica,SUBST,NOUN,nmod:arg,remont,False,False,False
raszei,raszei,FIN,NOUN,nmod,ulicy,False,False,False
osiedle,osiedle,SUBST,NOUN,appos,raszei,False,False,False
koło,koło,PREP,ADP,case,odnowa,False,False,False
zielona,zielony,ADJ,ADJ,amod,odnowa,False,False,False
odnowa,odnowa,SUBST,NOUN,nmod,oświetlenie,False,False,False
koła,kół,SUBST,NOUN,nmod:arg,odnowa,False,False,False
netykieta,netykieta,SUBST,NOUN,nmod,oświetlenie,False,False,False
-,-,INTERP,PUNCT,punct,warsztaty,False,True,False
warsztaty,warsztat,SUBST,NOUN,conj,biega,False,False,False
komputerowe,komputerowy,ADJ,ADJ,amod,warsztaty,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,warsztaty,False,False,False
i,i,CONJ,CCONJ,cc,młodzieży,True,False,False
młodzieży,młodzież,SUBST,NOUN,conj,dzieci,False,False,False
oraz,oraz,CONJ,CCONJ,cc,modernizacja,True,False,False
modernizacja,modernizacja,SUBST,NOUN,conj,warsztaty,False,False,False
pracowni,pracownia,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
komputerowej,komputerowy,ADJ,ADJ,amod,pracowni,False,False,False
przy,przy,PREP,ADP,case,szkole,True,False,False
szkole,szkoła,SUBST,NOUN,nmod,modernizacja,False,False,False
podstawowej,podstawowy,ADJ,ADJ,amod,szkole,False,False,False
nr,nr,BREV,X,nmod,szkole,False,False,False
387,387,NUM,NUM,nummod,dziecięcia,False,False,True
dziecięcia,dziecię,SUBST,NOUN,amod,odskocznia,False,False,False
odskocznia,odskocznia,SUBST,NOUN,nmod,warsztaty,False,False,False
-,-,INTERP,PUNCT,punct,park,False,True,False
park,park,SUBST,NOUN,nmod,warsztaty,False,False,False
trampolin,trampolina,SUBST,NOUN,nmod,park,False,False,False
na,na,PREP,ADP,case,złocienia,True,False,False
złocienia,złocień,GER,NOUN,nmod,park,False,False,False
doposażenie,doposażenie,GER,NOUN,nmod,warsztaty,False,False,False
placu,plac,SUBST,NOUN,nmod,doposażenie,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,placu,False,False,False
na,na,PREP,ADP,case,remont,True,False,False
boguszewskiej,boguszewskiej,ADJ,ADJ,amod,remont,False,False,False
w,w,PREP,ADP,case,ławki,True,False,False
ławki,ławka,SUBST,NOUN,obl,boguszewskiej,False,False,False
remont,remonta,SUBST,NOUN,nmod,placu,False,False,False
boiska,boisko,SUBST,NOUN,nmod,remont,False,False,False
szkolnego,szkolny,ADJ,ADJ,amod,boiska,False,False,False
szkoły,szkoła,SUBST,NOUN,nmod,remont,False,False,False
podstawowej,podstawowy,ADJ,ADJ,amod,szkoły,False,False,False
 , ,_SP,SPACE,dep,nr,False,False,False
nr,nr,BREV,X,nmod,szkoły,False,False,False
234,234,NUM,NUM,nummod,zajęcia,False,False,True
 , ,_SP,SPACE,dep,234,False,False,False
zajęcia,zajęcie,SUBST,NOUN,nmod,szkoły,False,False,False
kulturalno,kulturalny,SUBST,ADJ,amod,zajęcia,False,False,False
-,-,SUBST,PUNCT,punct,edukacyjne,False,True,False
edukacyjne,edukacyjny,ADJ,ADJ,conj,kulturalno,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,zajęcia,False,False,False
w,w,PREP,ADP,case,bibliotece,True,False,False
bibliotece,biblioteka,SUBST,NOUN,nmod,dzieci,False,False,False
odolanka,odolanka,SUBST,PROPN,nmod,remont,False,False,False
 , ,_SP,SPACE,dep,odolanka,False,False,False
pierwsza,pierwszy,ADJ,ADJ,amod,pomoc,False,False,False
pomoc,pomoc,SUBST,NOUN,nmod,remont,False,False,False
pediatryczna,pediatryczny,ADJ,ADJ,amod,pomoc,False,False,False
-,-,INTERP,PUNCT,punct,kurs,False,True,False
kurs,kurs,SUBST,NOUN,appos,pomoc,False,False,False
dla,dla,PREP,ADP,case,dorosłych,True,False,False
dorosłych,dorosły,SUBST,NOUN,nmod,kurs,False,False,False
wymiana,wymiana,SUBST,NOUN,nmod,remont,False,False,False
nawierzchni,nawierzchnia,SUBST,NOUN,nmod:arg,wymiana,False,False,False
ul,ul,BREV,X,nmod:arg,nawierzchni,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
jana,jana,SUBST,PROPN,nmod,ul,False,False,False
olbrachta,olbrachta,SUBST,ADV,flat,jana,False,False,False
",",",",INTERP,PUNCT,punct,odcinku,False,True,False
na,na,PREP,ADP,case,odcinku,True,False,False
odcinku,odcinek,SUBST,NOUN,nmod,wymiana,False,False,False
od,od,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,odcinku,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
sowińskiego,sowińskiego,SUBST,PROPN,amod,ul,False,False,False
do,do,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,obl,sowińskiego,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
stromej,stromy,ADJ,ADJ,amod,strefa,False,False,False
kobieca,kobiecy,ADJ,ADJ,amod,strefa,False,False,False
strefa,strefa,SUBST,NOUN,nmod,odcinku,False,False,False
rozwoju,rozwój,SUBST,NOUN,nmod:arg,strefa,False,False,False
-,-,INTERP,PUNCT,punct,coaching,False,True,False
coaching,coaching,SUBST,NOUN,conj,strefa,False,False,False
dla,dla,PREP,ADP,case,kobiet,True,False,False
kobiet,kobieta,SUBST,NOUN,nmod,coaching,False,False,False
sport,sport,SUBST,NOUN,nmod,kobiet,False,False,False
-,-,INTERP,PUNCT,punct,piłka,False,True,False
piłka,piłka,SUBST,NOUN,conj,strefa,False,False,False
nożna,nożny,ADJ,ADJ,amod,piłka,False,False,False
dla,dla,PREP,ADP,case,wszystkich,True,False,False
wszystkich,wszystkich,ADJ,DET,nmod,modernizacja,True,False,False
modernizacja,modernizacja,SUBST,NOUN,nmod,warsztaty,False,False,False
boiska,boisko,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
przy,przy,PREP,ADP,case,szkole,True,False,False
szkole,szkoła,SUBST,NOUN,nmod,modernizacja,False,False,False
podstawowej,podstawowy,ADJ,ADJ,amod,szkole,False,False,False
222,222,NUM,NUM,nummod,nauka,False,False,True
nauka,nauka,SUBST,NOUN,nmod,warsztaty,False,False,False
tańca,taniec,SUBST,NOUN,nmod:arg,nauka,False,False,False
hawajskiego,hawajski,ADJ,ADJ,amod,tańca,False,False,False
dla,dla,PREP,ADP,case,seniorów,True,False,False
seniorów,senior,SUBST,NOUN,nmod,nauka,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,nmod,seniorów,False,False,False
sport,sport,SUBST,NOUN,nmod,woli,False,False,False
–,–,INTERP,PUNCT,punct,zielony,False,True,False
zielony,zielony,ADJ,ADJ,amod,wysiłek,False,False,False
wysiłek,wysiłek,SUBST,NOUN,nmod:arg,nauka,False,False,False
(,(,INTERP,PUNCT,punct,bezpiecznie,False,True,False
bezpiecznie,bezpiecznie,ADV,ADV,parataxis:insert,wysiłek,False,False,False
i,i,CONJ,CCONJ,cc,zielono,True,False,False
zielono,zielono,ADV,ADV,conj,bezpiecznie,False,False,False
przy,przy,PREP,ADP,case,boisku,True,False,False
boisku,boisko,SUBST,NOUN,obl,bezpiecznie,False,False,False
w,w,PREP,ADP,case,szkole,True,False,False
szkole,szkoła,SUBST,NOUN,nmod,boisku,False,False,False
podstawowej,podstawowy,ADJ,ADJ,amod,szkole,False,False,False
222,222,SUBST,X,nmod,szkole,False,False,True
),),INTERP,PUNCT,punct,bezpiecznie,False,True,False
chodnik,chodnik,SUBST,NOUN,nmod,wysiłek,False,False,False
i,i,CONJ,CCONJ,cc,trawnik,True,False,False
trawnik,trawnik,SUBST,NOUN,conj,chodnik,False,False,False
na,na,PREP,ADP,case,skwerku,True,False,False
skwerku,skwerek,SUBST,NOUN,nmod,trawnik,False,False,False
przy,przy,PREP,ADP,case,obozowej,True,False,False
obozowej,obozowy,ADJ,ADJ,nmod,chodnik,False,False,False
i,i,CONJ,CCONJ,cc,radziwie,True,False,False
radziwie,radziwie,SUBST,NOUN,conj,nauka,False,False,False
rewitalizacja,rewitalizacja,SUBST,NOUN,nsubj,radziwie,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod:arg,rewitalizacja,False,False,False
i,i,CONJ,CCONJ,cc,zieleni,True,False,False
zieleni,zieleń,SUBST,NOUN,conj,rewitalizacja,False,False,False
przy,przy,PREP,ADP,case,ulicy,True,False,False
ulicy,ulica,SUBST,NOUN,nmod,rewitalizacja,False,False,False
płockiej,płocki,ADJ,ADJ,amod,ulicy,False,False,False
remont,remonta,SUBST,NOUN,flat,rewitalizacja,False,False,False
chodników,chodnik,SUBST,NOUN,nmod:arg,remont,False,False,False
i,i,CONJ,CCONJ,cc,drogi,True,False,False
drogi,droga,SUBST,NOUN,conj,chodników,False,False,False
na,na,PREP,ADP,case,skwerze,True,False,False
skwerze,skwer,SUBST,NOUN,nmod,rewitalizacja,False,False,False
sierpnia,sierpień,SUBST,NOUN,nmod,skwerze,False,False,False
1944,1944,ADJ,ADJ,amod:flat,sierpnia,False,False,True
-,-,INTERP,PUNCT,punct,likwidacja,False,True,False
likwidacja,likwidacja,SUBST,NOUN,nmod,rewitalizacja,False,False,False
barier,bariera,SUBST,NOUN,nmod,likwidacja,False,False,False
dla,dla,PREP,ADP,case,osób,True,False,False
osób,osoba,SUBST,NOUN,nmod,barier,False,False,False
niepełnosprawnych,pełnosprawny,ADJ,ADJ,amod,osób,False,False,False
i,i,CONJ,CCONJ,cc,starszych,True,False,False
starszych,stary,ADJ,ADJ,conj,niepełnosprawnych,False,False,False
grabowska,grabowski,SUBST,ADJ,nmod,warsztaty,False,False,False
"""","""",INTERP,PUNCT,punct,podwórko,False,True,False
zielone,zielony,ADJ,ADJ,amod,podwórko,False,False,False
podwórko,podwórko,SUBST,NOUN,appos,grabowska,False,False,False
"""","""",INTERP,PUNCT,punct,rewitalizacja,False,True,False
rewitalizacja,rewitalizacja,SUBST,NOUN,nmod,warsztaty,False,False,False
skweru,skwer,SUBST,NOUN,nmod:arg,rewitalizacja,False,False,False
alojzego,alojzego,ADJ,ADJ,amod,skweru,False,False,False
pawełka,pawełka,SUBST,PROPN,nmod,rewitalizacja,False,False,False
nasadzenie,nasadzenie,GER,NOUN,obj,pawełka,False,False,False
dużych,duży,ADJ,ADJ,amod,drzew,False,False,False
drzew,drzewo,SUBST,NOUN,obj,nasadzenie,False,False,False
na,na,PREP,ADP,case,ulrychowie,True,False,False
ulrychowie,ulrychowie,SUBST,NOUN,nmod,nasadzenie,False,False,False
(,(,INTERP,PUNCT,punct,ul,False,True,False
ul,ul,BREV,X,nmod,ulrychowie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
szulborska,szulborski,SUBST,ADJ,nmod,ul,False,False,False
/,/,SUBST,PUNCT,punct,człuchowska,False,True,False
człuchowska,człuchowski,SUBST,ADJ,conj,szulborska,False,False,False
),),INTERP,PUNCT,punct,ul,False,True,False
wrzutomaty,wrzutomaty,SUBST,NOUN,obl,biega,False,False,False
-,-,INTERP,PUNCT,punct,zwiększenie,False,True,False
zwiększenie,zwiększenie,GER,NOUN,nmod,wrzutomaty,False,False,False
dostępności,dostępność,SUBST,NOUN,obj,zwiększenie,False,False,False
do,do,PREP,ADP,case,bibliotek,True,False,False
bibliotek,biblioteka,SUBST,NOUN,nmod,zwiększenie,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,nmod,zwiększenie,False,False,False
ster,ster,SUBST,NOUN,obj,zwiększenie,False,False,False
na,na,PREP,ADP,case,pracę,True,False,False
pracę,praca,SUBST,NOUN,nmod,zwiększenie,False,False,False
na,na,PREP,ADP,case,odolanach,True,False,False
odolanach,odolanach,SUBST,NOUN,nmod,pracę,False,False,False
",",",",INTERP,PUNCT,punct,projekt,False,True,False
projekt,projekt,SUBST,NOUN,conj,zwiększenie,False,False,False
aktywizacji,aktywizacja,SUBST,NOUN,nmod:arg,projekt,False,False,False
zawodowej,zawodowy,ADJ,ADJ,amod,kobiet,False,False,False
kobiet,kobieta,SUBST,NOUN,nmod,aktywizacji,False,False,False
remont,remonta,SUBST,NOUN,nmod,projekt,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod:arg,remont,False,False,False
na,na,PREP,ADP,case,poidełko,True,False,False
żytniej,żytni,ADJ,ADJ,amod,poidełko,False,False,False
poidełko,poidełko,SUBST,NOUN,nmod,projekt,False,False,False
-,-,INTERP,PUNCT,punct,gasimy,False,True,False
gasimy,gasić,FIN,VERB,conj,biega,False,False,False
pragnienie,pragnienie,SUBST,NOUN,obj,gasimy,False,False,False
nowe,nowy,ADJ,ADJ,amod,atrakcje,False,False,False
atrakcje,atrakcja,SUBST,NOUN,obj,gasimy,False,False,False
na,na,PREP,ADP,case,skwerze,True,False,False
skwerze,skwer,SUBST,NOUN,nmod,atrakcje,False,False,False
wolnej,wolny,ADJ,ADJ,amod,elekcji,False,False,False
elekcji,elekcja,SUBST,NOUN,nmod:arg,skwerze,False,False,False
rzeźby,rzeźba,SUBST,NOUN,nmod,elekcji,False,False,False
plenerowe,plenerowy,ADJ,ADJ,amod,rzeźby,False,False,False
młodych,młody,ADJ,ADJ,amod,artystów,False,False,False
artystów,artysta,SUBST,NOUN,nmod,rzeźby,False,False,False
komputery,komputer,SUBST,NOUN,nmod,atrakcje,False,False,False
dla,dla,PREP,ADP,case,biblioteki,True,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod,komputery,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,nmod,biblioteki,False,False,False
zajęcia,zajęcie,SUBST,NOUN,nmod,atrakcje,False,False,False
z,z,PREP,ADP,case,napraw,True,False,False
napraw,naprawa,SUBST,NOUN,nmod:arg,zajęcia,False,False,False
i,i,CONJ,CCONJ,cc,budowania,True,False,False
budowania,budowania,GER,NOUN,conj,zajęcia,False,False,False
urządzeń,urządzenie,SUBST,NOUN,obj,budowania,False,False,False
elektronicznych,elektroniczny,ADJ,ADJ,amod,urządzeń,False,False,False
dla,dla,PREP,ADP,case,dorosłych,True,False,False
dorosłych,dorosły,ADJ,NOUN,nmod,zajęcia,False,False,False
tablica,tablica,SUBST,NOUN,nsubj,biega,False,False,False
ogłoszeniowa,ogłoszeniowy,ADJ,ADJ,amod,tablica,False,False,False
dostępna,dostępny,ADJ,ADJ,conj,biega,False,False,False
dla,dla,PREP,ADP,case,wszystkich,True,False,False
wszystkich,wszystkich,SUBST,PRON,obl,dostępna,True,False,False
przyjemniej,przyjemno,ADV,ADV,advmod,plac,False,False,False
przy,przy,PREP,ADP,case,płockiej,True,False,False
płockiej,płocki,ADJ,ADJ,amod,plac,False,False,False
-,-,INTERP,PUNCT,punct,zielono,False,True,False
zielono,zielono,ADV,ADV,parataxis:insert,płockiej,False,False,False
i,i,CONJ,CCONJ,cc,drewniany,True,False,False
czysto,czysto,ADV,ADV,advmod,drewniany,False,False,False
drewniany,drewniany,ADJ,ADJ,conj,zielono,False,False,False
plac,plac,SUBST,NOUN,obl,dostępna,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,plac,False,False,False
wśród,wśród,PREP,ADP,case,zieleni,True,False,False
zieleni,zieleń,SUBST,NOUN,nmod,plac,False,False,False
wolskie,wolski,ADJ,ADJ,amod,lato,False,False,False
lato,lato,SUBST,NOUN,conj,plac,False,False,False
filmowe,filmowy,ADJ,ADJ,amod,lato,False,False,False
2021,2021,ADJ,NUM,nmod,lato,False,False,True
bezpieczne,bezpieczny,ADJ,ADJ,amod,przejście,False,False,False
przejście,przejście,GER,NOUN,nmod:flat,2021,False,False,False
przez,przez,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,przejście,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
redutową,redutowy,ADJ,ADJ,amod,ul,False,False,False
–,–,INTERP,PUNCT,punct,poprawa,False,True,False
poprawa,poprawa,SUBST,NOUN,conj,biega,False,False,False
widoczności,widoczność,SUBST,NOUN,nmod:arg,poprawa,False,False,False
zielona,zielony,ADJ,ADJ,amod,wola,False,False,False
wola,wole,SUBST,NOUN,nsubj,poprawa,False,False,False
",",",",INTERP,PUNCT,punct,rewitalizacja,False,True,False
rewitalizacja,rewitalizacja,SUBST,NOUN,conj,poprawa,False,False,False
terenu,teren,SUBST,NOUN,nmod:arg,rewitalizacja,False,False,False
między,między,PREP,ADP,case,cmentarzem,True,False,False
cmentarzem,cmentarz,SUBST,NOUN,nmod,rewitalizacja,False,False,False
a,a,CONJ,CCONJ,cc,ul,True,False,False
ul,ul,BREV,X,conj,cmentarzem,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
redutową,redutowy,ADJ,ADJ,amod,kurs,False,False,False
kurs,kurs,SUBST,NOUN,conj,poprawa,False,False,False
pierwszej,pierwszy,ADJ,ADJ,amod,pomocy,False,False,False
pomocy,pomoc,SUBST,NOUN,nmod:arg,kurs,False,False,False
pediatrycznej,pediatryczny,ADJ,ADJ,amod,pomocy,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,kurs,False,False,False
  ,  ,_SP,SPACE,dep,kurs,False,False,False
uzupełnienie,uzupełnienie,SUBST,NOUN,nmod:arg,poprawa,False,False,False
wyposażenia,wyposażenie,SUBST,NOUN,obj,uzupełnienie,False,False,False
siłowni,siłownia,SUBST,NOUN,nmod,wyposażenia,False,False,False
plenerowej,plenerowy,ADJ,ADJ,amod,siłowni,False,False,False
na,na,PREP,ADP,case,skwerze,True,False,False
skwerze,skwer,SUBST,NOUN,nmod,siłowni,False,False,False
wolnej,wolny,ADJ,ADJ,amod,elekcji,False,False,False
elekcji,elekcja,SUBST,NOUN,nmod:arg,skwerze,False,False,False
w,w,PREP,ADP,case,urządzenia,True,False,False
urządzenia,urządzenie,SUBST,NOUN,nmod,wyposażenia,False,False,False
usprawniająco,usprawniająco,ADJA,ADJ,amod,modernizacja,False,False,False
-,-,INTERP,PUNCT,punct,rekreacyjne,False,True,False
rekreacyjne,rekreacyjny,ADJ,ADJ,conj,usprawniająco,False,False,False
modernizacja,modernizacja,SUBST,NOUN,conj,poprawa,False,False,False
uliczki,uliczka,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
dojazdowej,dojazdowy,ADJ,ADJ,amod,uliczki,False,False,False
do,do,PREP,ADP,case,budynku,True,False,False
budynku,budynek,SUBST,NOUN,nmod,uliczki,False,False,False
górczewska,górczewska,ADJ,ADJ,amod,budynku,False,False,False
82,82,NUM,ADJ,nmod,budynku,False,False,True
nowa,nowy,ADJ,ADJ,amod,ławka,False,False,False
ławka,ławka,SUBST,NOUN,nsubj,poprawa,False,False,False
warszawska,warszawski,ADJ,ADJ,amod,ławka,False,False,False
w,w,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,ławka,False,False,False
moczydło,moczydło,SUBST,VERB,amod,ławka,False,False,False
butelkomat,butelkomat,SUBST,ADJ,xcomp:pred,moczydło,False,False,False
dla,dla,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,obl,moczydło,False,False,False
tańca,taniec,SUBST,NOUN,nmod,wola,False,False,False
bezpiecznie,bezpiecznie,ADV,ADV,advmod,biega,False,False,False
i,i,CONJ,CCONJ,cc,jasno,True,False,False
jasno,jasno,ADV,ADV,conj,bezpiecznie,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,obl,biega,False,False,False
-,-,INTERP,PUNCT,punct,oświetlenie,False,True,False
oświetlenie,oświetlenie,SUBST,NOUN,conj,biega,False,False,False
ul,ul,BREV,X,nmod,oświetlenie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
ostroroga,ostroroga,ADJ,ADJ,amod,ul,False,False,False
i,i,CONJ,CCONJ,cc,kozielskiej,True,False,False
kozielskiej,kozielski,ADJ,ADJ,conj,ostroroga,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,obl,ostroroga,False,False,False
czytamy,czytać,FIN,VERB,conj,biega,False,False,False
